0,1.1234e-05,1.8896e-06,-7.842e-06,0,0,0,1
0.00018584,1.1221e-05,1.889e-06,-7.8365e-06,0,0,0,1
0.00037167,1.1208e-05,1.8883e-06,-7.8309e-06,0,0,0,1
0.00055751,1.1194e-05,1.8876e-06,-7.8253e-06,0,0,0,1
0.00074335,1.1181e-05,1.8869e-06,-7.8197e-06,0,0,0,1
0.00092918,1.1167e-05,1.8863e-06,-7.8142e-06,0,0,0,1
0.001115,1.1154e-05,1.8856e-06,-7.8086e-06,0,0,0,1
0.0013009,1.114e-05,1.8849e-06,-7.803e-06,0,0,0,1
0.0014867,1.1127e-05,1.8842e-06,-7.7975e-06,0,0,0,1
0.0016725,1.1113e-05,1.8836e-06,-7.7919e-06,0,0,0,1
0.0028263,1.103e-05,1.8794e-06,-7.7574e-06,0,0,0,1
0.00398,1.0947e-05,1.8752e-06,-7.723e-06,0,0,0,1
0.0051337,1.0864e-05,1.8711e-06,-7.6887e-06,0,0,0,1
0.0062874,1.0781e-05,1.8669e-06,-7.6545e-06,0,0,0,1
0.0074412,1.0699e-05,1.8628e-06,-7.6205e-06,0,0,0,1
0.0085949,1.0616e-05,1.8587e-06,-7.5866e-06,0,0,0,1
0.0097486,1.0534e-05,1.8546e-06,-7.5528e-06,0,0,0,1
0.010902,1.0452e-05,1.8505e-06,-7.5191e-06,0,0,0,1
0.012056,1.0371e-05,1.8464e-06,-7.4856e-06,0,0,0,1
0.012256,1.0356e-05,1.8457e-06,-7.4798e-06,0,0,0,1
0.012456,1.0342e-05,1.845e-06,-7.474e-06,0,0,0,1
0.012657,1.0328e-05,1.8443e-06,-7.4682e-06,0,0,0,1
0.012857,1.0314e-05,1.8435e-06,-7.4624e-06,0,0,0,1
0.013057,1.03e-05,1.8428e-06,-7.4566e-06,0,0,0,1
0.013257,1.0286e-05,1.8421e-06,-7.4508e-06,0,0,0,1
0.013457,1.0272e-05,1.8414e-06,-7.445e-06,0,0,0,1
